date,title,company,link,content
2023-08-12 19:39:31,[단독]‘흉기 공격’ 예고에 하이브 정문 통제,채널A,https://n.news.naver.com/mnews/article/449/0000255451?sid=102,[]
2023-08-11 11:39:11,"'신림동 칼부림' 조선 구속기소…檢 ""또래 남성에 열등감""(종합)",뉴시스,https://n.news.naver.com/mnews/article/003/0012026721?sid=102,[]
2023-08-11 17:28:05,"""나주역에서 칼부림·강간""…범행 예고글 올린 20대 긴급체포",뉴스1,https://n.news.naver.com/mnews/article/421/0006986419?sid=102,[]
2023-08-11 20:03:01,"한동훈 “서현역 칼부림 피해자, 모든 방법 동원해 지원”",동아일보,https://n.news.naver.com/mnews/article/020/0003514549?sid=100,[]
2023-08-11 21:08:01,"'음성 칼부림' 예고한 40대 구속…""직장 동료들이 무시해서""",한국경제,https://n.news.naver.com/mnews/article/015/0004879136?sid=102,[]
2023-08-11 10:30:25,"'분당 칼부림' 최원종 뉴스에 이동관 사진…李측 ""YTN 사과해야""",중앙일보,https://n.news.naver.com/mnews/article/025/0003300137?sid=100,[]
2023-08-11 10:45:02,"""다 죽여드립니다""..특정 지역 언급하며 '칼부림 예고글' 올린 14세 소녀",파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0005055953?sid=102,[]
2023-08-12 12:09:01,"[이주의 법안]""칼부림 무서워 밖에 못 나가""…'괴물' 격리 가능해질까",시사저널,https://n.news.naver.com/mnews/article/586/0000062756?sid=102,[]
2023-08-12 07:55:00,"尹 게임수출 직접 챙기는데…檢 ""칼부림은 게임 영향""",머니투데이,https://n.news.naver.com/mnews/article/008/0004924586?sid=105,[]
2023-08-11 14:30:10,"신림역 칼부림 원인, 돌연 등장한 '게임중독'…檢 판단 근거는?",뉴시스,https://n.news.naver.com/mnews/article/003/0012027045?sid=102,[]
2023-08-11 16:58:13,"'분당 칼부림' 보도에 이동관 사진…""우리 언론 현주소 보여준 사건""",MBN,https://n.news.naver.com/mnews/article/057/0001762000?sid=102,[]
2023-08-10 15:54:01,"“‘묻지마 칼부림’ 최원종, 사이코패스 진단 불가”",서울신문,https://n.news.naver.com/mnews/article/081/0003384007?sid=102,[]
2023-08-11 12:06:02,"분당 '묻지마 칼부림' 뇌사 피해자, 엿새 입원비만 1천300만원",경기일보,https://n.news.naver.com/mnews/article/666/0000018576?sid=102,[]
2023-08-12 18:36:08,"'신림동 살인범' 악플로 고소한 유튜버 ""검찰서 조선과 마주쳐""",연합뉴스,https://n.news.naver.com/mnews/article/001/0014128154?sid=102,[]
2023-08-12 22:42:03,"연예기획사 하이브 칼부림 예고에 경찰 출동 소동‥""게시자 추적 중""",MBC,https://n.news.naver.com/mnews/article/214/0001292785?sid=102,[]
2023-08-10 09:13:01,"‘묻지마 칼부림’ 최원종, “피해자분들께 죄송”…검찰 송치",서울신문,https://n.news.naver.com/mnews/article/081/0003383892?sid=102,[]
2023-08-10 10:17:10,“혜화역에서 칼부림 할 것”...당근마켓 글 올린 중국인 구속 송치,매일경제,https://n.news.naver.com/mnews/article/009/0005170835?sid=102,[]
2023-08-11 14:38:00,'칼부림'도 학생인권조례 때문? 서이초 비극 '발판'삼는 보수교육계,프레시안,https://n.news.naver.com/mnews/article/002/0002296528?sid=102,[]
2023-08-10 17:26:05,“재미로 그랬다” 춘천서 칼부림 예고 20대 남성 구속,세계일보,https://n.news.naver.com/mnews/article/022/0003843758?sid=102,[]
2023-08-10 16:34:03,"칼부림 나니 커뮤니티 폐쇄?…허은아 ""게임 이어 또 동네북""",한국경제,https://n.news.naver.com/mnews/article/015/0004878466?sid=100,[]
2023-08-11 11:46:04,"""신림·서현역 칼부림 흉악범, 뇌 속에 '이 세포' 부족하다""",한국경제,https://n.news.naver.com/mnews/article/015/0004878831?sid=105,[]
2023-08-10 15:48:02,"성남서 60대 여성 목 자상 입고 숨진 채 발견…""칼부림 아냐""",한국경제,https://n.news.naver.com/mnews/article/015/0004878441?sid=102,[]
2023-08-12 07:00:00,"[뉴스1 PICK]YTN'분당 칼부림' 보도에 이동관 사진…李 ""우리 언론의 현주소""",뉴스1,https://n.news.naver.com/mnews/article/421/0006986824?sid=004,[]
2023-08-11 16:18:07,"여당, '묻지마 칼부림'에 입법 속도...사법입원제·경찰 면책·절대적 종신형 추진",뉴시스,https://n.news.naver.com/mnews/article/003/0012027290?sid=100,[]
2023-08-11 10:32:13,신림역 사건 이후 '살인예고' 전국서 315건…119명 잡혔다,뉴시스,https://n.news.naver.com/mnews/article/003/0012026455?sid=102,[]
2023-08-12 08:31:01,"“잇단 흉기난동, 온라인 자극이 범행 유발 악순환”",경향신문,https://n.news.naver.com/mnews/article/032/0003242232?sid=102,[]
2023-08-11 11:23:01,"이번엔 페이커…""T1 숙소 가서 살해하겠다"" 협박글 올라와",아이뉴스24,https://n.news.naver.com/mnews/article/031/0000765233?sid=102,[]
2023-08-12 06:48:02,“직장 동료들이 무시” SNS에 칼부림 예고한 40대 구속,국민일보,https://n.news.naver.com/mnews/article/005/0001630415?sid=102,[]
2023-08-11 11:34:10,"""나이도 어린 게"" 경로당서 칼부림 50대 징역 3년6개월",뉴스1,https://n.news.naver.com/mnews/article/421/0006985632?sid=102,[]
2023-08-11 17:04:01,"""용산 칼부림 예고 없죠?"" 온라인에 글 올린 20대 구속",경기일보,https://n.news.naver.com/mnews/article/666/0000018601?sid=102,[]
2023-08-08 19:12:47,"광주 수완지구서 칼부림 예고 3인조 검거…""장난삼아 그랬다""",연합뉴스,https://n.news.naver.com/mnews/article/001/0014120032?sid=102,[]
2023-08-11 08:32:01,"""묻지마 칼부림에 장갑차·사형제? 통계나 먼저 만들라""[한판승부]",노컷뉴스,https://n.news.naver.com/mnews/article/079/0003800878?sid=102,[]
2023-08-12 09:01:05,[법잇수다] 층간소음 뭐길래.. 순간의 화에  칼부림까지,JIBS,https://n.news.naver.com/mnews/article/661/0000029847?sid=102,[]
