date,title,company,link,content
2023-08-24 21:35:51,지하철 9호선 열차 대피 소동…'칼부림' 오인 신고,연합뉴스,https://n.news.naver.com/mnews/article/001/0014151374?sid=102,[]
2023-08-24 20:31:01,‘경찰 사칭’ 블라인드에 칼부림 예고한 30대 구속,매일경제,https://n.news.naver.com/mnews/article/009/0005177245?sid=102,[]
2023-08-24 15:59:16,"""신림 칼부림 재연"" 112 허위 신고한 50대 구속 기소",뉴시스,https://n.news.naver.com/mnews/article/003/0012049649?sid=102,[]
2023-08-24 19:16:22,'가방에서 35㎝ 흉기' 쓱…지하철역서 칼부림한 30대 여성 검거(종합),뉴스1,https://n.news.naver.com/mnews/article/421/0007009230?sid=102,[]
2023-08-23 16:21:09,경찰 사칭 ‘칼부림 예고’ 30대 구속영장 신청,서울신문,https://n.news.naver.com/mnews/article/081/0003387191?sid=102,[]
2023-08-24 16:20:06,"'경찰 사칭 칼부림 예고' 30대 男, '흉기난동 계획' 묻자 ""아니오""",매일신문,https://n.news.naver.com/mnews/article/088/0000832300?sid=102,[]
2023-08-24 10:49:54,"지인에 칼부림 50대, 범행 사흘 만에 검거",KBS,https://n.news.naver.com/mnews/article/056/0011551900?sid=102,[]
2023-08-23 12:52:01,"'신림동 칼부림' 조선 ""살해 고의 없었다…피해망상 때문""",매일신문,https://n.news.naver.com/mnews/article/088/0000832006?sid=102,[]
2023-08-22 09:49:33,경찰청 블라인드에 '강남역 칼부림' 예고 30대 체포,TV조선,https://n.news.naver.com/mnews/article/448/0000424076?sid=102,[]
2023-08-22 10:51:01,"""NC 앞에서 칼부림 간다"" 예고글 올린 30대 남성 경찰 자수",노컷뉴스,https://n.news.naver.com/mnews/article/079/0003804029?sid=102,[]
2023-08-23 13:35:01,"‘신림동 칼부림’ 조선, 첫 공판서 혐의 부인…“살해 고의 없어”",조선비즈,https://n.news.naver.com/mnews/article/366/0000926293?sid=102,[]
2023-08-21 09:59:26,경찰 직원 계정으로 '강남역 칼부림' 예고,연합뉴스,https://n.news.naver.com/mnews/article/001/0014141727?sid=102,[]
2023-08-22 17:48:06,"경찰 ""용산경찰서에서 칼부림할 것"" 30대 남성 체포",뉴시스,https://n.news.naver.com/mnews/article/003/0012044829?sid=102,[]
2023-08-23 15:25:01,"신림동 칼부림 조선 ""죽이려 한 건 아냐... 피해망상 때문""",한국일보,https://n.news.naver.com/mnews/article/469/0000756533?sid=102,[]
2023-08-22 09:37:33,"경찰 계정 '강남역 칼부림' 예고 30대 체포 …""경찰 아닌 회사원""",뉴스1,https://n.news.naver.com/mnews/article/421/0007002053?sid=102,[]
2023-08-22 13:17:50,"칼부림에 성폭행 살인까지…관악구, 생활안전 종합대책 총력",뉴스1,https://n.news.naver.com/mnews/article/421/0007002830?sid=102,[]
2023-08-22 09:35:05,"""강남역 칼부림"" 경찰계정, 회사원이었다…사칭한 30대 체포",중앙일보,https://n.news.naver.com/mnews/article/025/0003302213?sid=102,[]
2023-08-22 11:27:01,“게임 불만에 장난으로”… NC 앞 ‘칼부림 예고’ 30대 자수,세계일보,https://n.news.naver.com/mnews/article/022/0003847431?sid=102,[]
2023-08-23 12:30:01,‘신림역 칼부림’ 조선 첫 재판서 밝힌 범행동기…“피해망상”,이데일리,https://n.news.naver.com/mnews/article/018/0005557054?sid=102,[]
2023-08-21 12:00:01,경찰이 살인예고?…'강남역 칼부림' 게시글 수사(종합),연합뉴스,https://n.news.naver.com/mnews/article/001/0014142243?sid=102,[]
2023-08-22 16:51:56,"[단독] ""용산경찰서 칼부림한다"" 예고 글 올린 남성 긴급체포",SBS,https://n.news.naver.com/mnews/article/055/0001083587?sid=102,[]
2023-08-24 15:44:43,'칼부림 예고' 경찰 사칭 남성 구속기로,뉴스1,https://n.news.naver.com/mnews/article/421/0007008749?sid=102,[]
2023-08-19 14:47:51,목포서 칼부림 예고 글 올린 중학생 검거,연합뉴스,https://n.news.naver.com/mnews/article/001/0014140097?sid=102,[]
2023-08-22 20:02:01,'칼부림 예고' 글 올린 남성들..구속영장 잇따라 기각,kbc광주방송,https://n.news.naver.com/mnews/article/660/0000043136?sid=102,[]
2023-08-23 06:06:03,"""용산경찰서 칼부림하겠다"" 30대男, 구속 기각...이유는",파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0005060657?sid=102,[]
2023-08-21 17:22:37,"엔씨소프트, 칼부림 예고글에 ""필수 보안인력 제외 재택 전환""(종합)",연합뉴스,https://n.news.naver.com/mnews/article/001/0014143192?sid=102,[]
2023-08-22 08:32:38,"""누드 사진 찍고 싶어""…'칼부림' 예고 경찰 직원 과거 글 확산",MBN,https://n.news.naver.com/mnews/article/057/0001763671?sid=102,[]
2023-08-24 18:23:08,“교내 출입 통제”… 흉악범죄 불안감에 문 잠그는 학교,서울신문,https://n.news.naver.com/mnews/article/081/0003387575?sid=102,[]
2023-08-22 09:44:01,경찰 사칭해 “강남역 칼부림” 블라인드에 글…경찰 아니었다,서울신문,https://n.news.naver.com/mnews/article/081/0003386682?sid=102,[]
2023-08-24 07:01:08,블라인드 '경찰 사칭' 해프닝…익명성 악용 우려,뉴시스,https://n.news.naver.com/mnews/article/003/0012047623?sid=102,[]
2023-08-21 10:32:11,"""오늘 강남역, 몸 사려라"" 칼부림 예고글…경찰 계정이었다",중앙일보,https://n.news.naver.com/mnews/article/025/0003301942?sid=102,[]
2023-08-23 10:00:15,"정부, '묻지마 범죄'와 전쟁 선포…한 총리 ""국민 반드시 지킬 것""(종합)",뉴시스,https://n.news.naver.com/mnews/article/003/0012045475?sid=100,[]
2023-08-24 18:17:09,"""블라인드 계정 삽니다""… 신분사칭 악용에 얼룩진 ‘직딩 앱’",파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0005061926?sid=102,[]
2023-08-23 07:15:01,"하굣길 '칼부림'에 등 찔렸다…가해 고교생 ""평소에 괴롭힘 받았다""",매일신문,https://n.news.naver.com/mnews/article/088/0000831934?sid=102,[]
2023-08-23 16:59:58,대낮 칼부림·강간 살인…'은둔형 외툴이' 사건 후 일본이 한 일,머니투데이,https://n.news.naver.com/mnews/article/008/0004928904?sid=102,[]
2023-08-21 16:28:01,"'NC 직원 대상 칼부림 예고'에 긴급 재택근무 돌입…경북 경찰 ""수사 착수""",한국경제,https://n.news.naver.com/mnews/article/015/0004882108?sid=102,[]
2023-08-22 09:41:01,경찰 계정으로 ‘칼부림 예고글’ 쓴 30대 회사원 검거,서울신문,https://n.news.naver.com/mnews/article/081/0003386680?sid=102,[]
2023-08-22 03:02:11,‘블라인드’에 경찰 계정으로 “강남역 칼부림” 예고 글,동아일보,https://n.news.naver.com/mnews/article/020/0003516143?sid=102,[]
2023-08-20 16:36:01,"""프로야구 경기장서 칼부림"" 예고글 올린 20대 붙잡혀",노컷뉴스,https://n.news.naver.com/mnews/article/079/0003803455?sid=102,[]
2023-08-21 11:14:39,"경찰이 흉기난동 예고 글?…""오늘 강남역서 칼부림ㅋㅋ"" 발칵",머니투데이,https://n.news.naver.com/mnews/article/008/0004927603?sid=102,[]
2023-08-23 13:04:01,"또 칼부림…이번엔 서울대병원, 말리던 보안요원 다쳐",매일신문,https://n.news.naver.com/mnews/article/088/0000832008?sid=102,[]
2023-08-23 15:59:19,[속보]경찰 사칭 '블라인드 칼부림글' 30대 구속영장 신청,뉴시스,https://n.news.naver.com/mnews/article/003/0012046821?sid=102,[]
2023-08-23 18:36:01,잡아도 또…'살인예고' 온상 된 익명 커뮤니티,한국경제,https://n.news.naver.com/mnews/article/015/0004883185?sid=102,[]
2023-08-22 09:27:23,[1보] 경찰 사칭해 '강남역 칼부림' 예고한 30대 체포,연합뉴스,https://n.news.naver.com/mnews/article/001/0014143678?sid=102,[]
2023-08-21 17:49:17,"'칼부림 예고' 경찰 계정, 과거엔 ""누드사진 찍을 사람?"" 올리기도(종합)",뉴스1,https://n.news.naver.com/mnews/article/421/0007001577?sid=102,[]
2023-08-24 14:00:00,신림 '페미사이드'에도 여성 밤거리가 안전? 어디에도 '젠더'가 없다[해설],프레시안,https://n.news.naver.com/mnews/article/002/0002297851?sid=102,[]
2023-08-23 09:32:03,"""게임처럼 범행""…'신림동 묻지마 칼부림' 조선, 오늘 첫 재판",이데일리,https://n.news.naver.com/mnews/article/018/0005556831?sid=102,[]
2023-08-21 16:29:01,“피 흘리는 남성 지나간다”…대전서 칼부림 60대男 체포,서울신문,https://n.news.naver.com/mnews/article/081/0003386490?sid=102,[]
2023-08-22 09:59:22,'NC소프트 흉기난동 예고글' 게재 30대 경찰에 자수,뉴시스,https://n.news.naver.com/mnews/article/003/0012043123?sid=102,[]
2023-08-21 10:55:01,경찰청 소속인데 ‘강남역 칼부림’ 예고글?… “현직 경찰관 맞는지 확인 중”,세계일보,https://n.news.naver.com/mnews/article/022/0003847004?sid=102,[]
2023-08-22 18:04:08,"경찰 사칭 '칼부림 예고' 30대 남성 체포…""전·현직 경찰 아냐""",서울경제,https://n.news.naver.com/mnews/article/011/0004229203?sid=102,[]
2023-08-22 15:07:08,고교생이 하굣길 동급생에 칼부림...구속영장 신청,한국경제TV,https://n.news.naver.com/mnews/article/215/0001120663?sid=102,[]
2023-08-22 19:23:01,경찰 사칭 살인예고글 피의자 긴급체포…경찰 아닌 회사원,MBN,https://n.news.naver.com/mnews/article/057/0001763828?sid=102,[]
2023-08-22 05:01:13,묻지마 흉악범죄' 대책 마련 위한 당정협의…관리강화 방안 논의,뉴시스,https://n.news.naver.com/mnews/article/003/0012042739?sid=100,[]
2023-08-22 07:00:00,칼부림 난동 속 ‘사형제’ 위헌 3번째 심의… 헌재 어떤 결정할까,아시아경제,https://n.news.naver.com/mnews/article/277/0005302889?sid=102,[]
2023-08-22 06:04:08,경찰계정으로 칼부림 예고… “밖에 돌아다니기가 겁난다”,세계일보,https://n.news.naver.com/mnews/article/022/0003847304?sid=102,[]
